transaction_id,fraud_chance,listed_as_suspicious,user_related_suspicion_count,merchant_related_suspicion_count
21323011.0,no evidence,False,0,0
21323012.0,no evidence,False,0,0
21323013.0,no evidence,False,0,0
21323014.0,no evidence,False,0,0
21323015.0,no evidence,False,0,0
21323016.0,no evidence,False,0,0
21323017.0,no evidence,False,0,0
21323018.0,no evidence,False,0,0
21323019.0,no evidence,False,0,0
21323020.0,no evidence,False,0,0
21323021.0,no evidence,False,0,0
21323022.0,no evidence,False,0,0
21323003.0,no evidence,False,0,0
21323023.0,no evidence,False,0,0
21323002.0,no evidence,False,0,0
21323000.0,no evidence,False,0,0
21322981.0,no evidence,False,0,0
21322982.0,no evidence,False,0,0
21322983.0,no evidence,False,0,5
21322984.0,no evidence,False,0,0
21322985.0,no evidence,False,0,0
21322986.0,no evidence,False,0,0
21322987.0,no evidence,False,0,0
21322988.0,no evidence,False,0,0
21322989.0,no evidence,False,0,0
21322990.0,no evidence,False,0,0
21322991.0,no evidence,False,0,0
21322992.0,no evidence,False,0,0
21322993.0,no evidence,False,0,0
21322994.0,no evidence,False,0,0
21322995.0,no evidence,False,0,0
21322996.0,no evidence,False,0,0
21322997.0,no evidence,False,0,0
21322998.0,no evidence,False,0,0
21322999.0,no evidence,False,0,0
21323001.0,no evidence,False,0,0
21323024.0,no evidence,False,0,0
21323025.0,no evidence,False,0,0
21323026.0,no evidence,False,0,0
21323054.0,no evidence,False,0,0
21323055.0,no evidence,False,0,7
21323056.0,no evidence,False,0,0
21323057.0,no evidence,False,0,0
21323059.0,no evidence,False,0,0
21323060.0,no evidence,False,0,0
21323061.0,no evidence,False,0,0
21323062.0,no evidence,False,0,0
21323063.0,no evidence,False,0,0
21323064.0,no evidence,False,0,0
21323065.0,no evidence,False,0,0
21323066.0,no evidence,False,0,0
21323067.0,no evidence,False,0,0
21323068.0,no evidence,False,0,0
21323069.0,no evidence,False,0,0
21323071.0,no evidence,False,0,0
21323072.0,no evidence,False,0,0
21323073.0,no evidence,False,0,0
21323074.0,no evidence,False,0,0
21323053.0,no evidence,False,0,0
21323052.0,no evidence,False,0,0
21323051.0,no evidence,False,0,0
21323050.0,no evidence,False,0,0
21323027.0,no evidence,False,0,0
21323028.0,no evidence,False,0,0
21323029.0,no evidence,False,0,0
21323030.0,no evidence,False,0,0
21323031.0,no evidence,False,0,4
21323033.0,no evidence,False,0,0
21323034.0,no evidence,False,0,0
21323035.0,no evidence,False,0,0
21323036.0,no evidence,False,0,0
21323076.0,no evidence,False,0,0
21323037.0,no evidence,False,0,0
21323039.0,no evidence,False,0,0
21323040.0,no evidence,False,0,0
21323041.0,no evidence,False,0,0
21323042.0,no evidence,False,0,0
21323044.0,no evidence,False,0,0
21323045.0,no evidence,False,0,0
21323046.0,no evidence,False,0,0
21323047.0,no evidence,False,0,0
21323048.0,no evidence,False,0,0
21323038.0,no evidence,False,0,0
21322145.0,no evidence,False,0,0
21321997.0,no evidence,False,0,0
21322143.0,no evidence,False,0,0
21320991.0,no evidence,False,0,0
21320992.0,no evidence,False,0,0
21320993.0,no evidence,False,0,2
21320995.0,no evidence,False,0,0
21320996.0,no evidence,False,0,0
21320997.0,no evidence,False,0,0
21320998.0,no evidence,False,0,0
21320999.0,no evidence,False,0,0
21320990.0,no evidence,False,0,0
21321000.0,no evidence,False,0,0
21321005.0,no evidence,False,0,0
21321006.0,no evidence,False,0,0
21321007.0,no evidence,False,0,3
21321009.0,no evidence,False,0,0
21321010.0,no evidence,False,0,0
21321012.0,no evidence,False,0,0
21321013.0,no evidence,False,0,0
21321014.0,no evidence,False,0,0
21321003.0,no evidence,False,0,0
21320989.0,no evidence,False,0,0
21320988.0,no evidence,False,0,0
21320987.0,no evidence,False,0,0
21320959.0,no evidence,False,0,0
21320961.0,no evidence,False,0,0
21320964.0,no evidence,False,0,0
21320965.0,no evidence,False,0,0
21320966.0,no evidence,False,0,0
21320968.0,no evidence,False,0,0
21320969.0,no evidence,False,0,0
21320971.0,no evidence,False,0,0
21320972.0,no evidence,False,0,0
21320973.0,no evidence,False,0,0
21320974.0,no evidence,False,0,0
21320976.0,no evidence,False,0,0
21320978.0,no evidence,False,0,0
21320979.0,no evidence,False,0,0
21320982.0,no evidence,False,0,0
21320983.0,no evidence,False,0,0
21320984.0,no evidence,False,0,0
21320985.0,no evidence,False,0,0
21320986.0,no evidence,False,0,0
21321015.0,no evidence,False,0,0
21320958.0,no evidence,False,0,0
21321016.0,no evidence,False,0,0
21321019.0,no evidence,False,0,0
21321046.0,no evidence,False,0,0
21321047.0,no evidence,False,0,0
21321048.0,no evidence,False,0,0
21321049.0,no evidence,False,0,0
21321050.0,no evidence,False,0,0
21321051.0,no evidence,False,0,0
21321052.0,no evidence,False,0,0
21321053.0,no evidence,False,0,0
21321045.0,no evidence,False,0,0
21321054.0,no evidence,False,0,0
21321056.0,no evidence,False,0,0
21321057.0,no evidence,False,0,0
21321058.0,no evidence,False,0,0
21321059.0,no evidence,False,0,0
21321060.0,no evidence,False,0,0
21321061.0,no evidence,False,0,0
21321062.0,no evidence,False,0,0
21321063.0,no evidence,False,0,2
21321055.0,no evidence,False,0,0
21321044.0,no evidence,False,0,0
21321043.0,no evidence,False,0,0
21321042.0,no evidence,False,0,0
21321020.0,no evidence,False,0,0
21321021.0,no evidence,False,0,0
21321022.0,no evidence,False,2,2
21321023.0,no evidence,False,0,0
21321024.0,no evidence,False,0,0
21321025.0,no evidence,False,0,0
21321026.0,no evidence,False,2,2
21321030.0,no evidence,False,0,0
21321031.0,no evidence,False,0,0
21321032.0,no evidence,False,0,0
21321033.0,no evidence,False,0,0
21321034.0,no evidence,False,0,0
21321035.0,no evidence,False,0,0
21321036.0,no evidence,False,0,8
21321037.0,no evidence,False,0,0
21321038.0,no evidence,False,0,0
21321039.0,no evidence,False,0,0
21321040.0,no evidence,False,0,0
21321041.0,no evidence,False,0,0
21321017.0,no evidence,False,0,0
21320957.0,no evidence,False,0,0
21320956.0,no evidence,False,0,0
21320955.0,no evidence,False,0,0
21320875.0,no evidence,False,0,0
21320876.0,no evidence,False,0,2
21320877.0,no evidence,False,0,0
21320882.0,no evidence,False,0,0
21320883.0,no evidence,False,0,0
21320884.0,no evidence,False,0,0
21320887.0,no evidence,False,0,0
21320889.0,no evidence,False,0,0
21320874.0,no evidence,False,0,0
21320890.0,no evidence,False,0,0
21320892.0,no evidence,False,0,0
21320893.0,no evidence,False,0,0
21320894.0,no evidence,False,0,0
21320895.0,no evidence,False,0,0
21320896.0,no evidence,False,0,0
21320897.0,no evidence,False,0,0
21320898.0,no evidence,False,0,0
21320900.0,no evidence,False,0,0
21320891.0,no evidence,False,0,0
21320873.0,no evidence,False,0,0
21320871.0,no evidence,False,0,0
21320869.0,no evidence,False,0,0
21320842.0,no evidence,False,0,0
21320845.0,no evidence,False,0,0
21320846.0,no evidence,False,0,0
21320847.0,no evidence,False,0,0
21320848.0,no evidence,False,0,0
21320849.0,no evidence,False,0,0
21320850.0,no evidence,False,0,0
21320851.0,no evidence,False,0,0
21320852.0,no evidence,False,0,0
21320855.0,no evidence,False,0,0
21320856.0,no evidence,False,0,0
21320857.0,no evidence,False,0,0
21320858.0,no evidence,False,0,0
21320860.0,no evidence,False,0,0
21320861.0,no evidence,False,0,0
21320862.0,no evidence,False,0,0
21320864.0,no evidence,False,2,2
21320867.0,no evidence,False,0,0
21320868.0,no evidence,False,0,0
21320901.0,no evidence,False,0,0
21320902.0,no evidence,False,0,0
21320903.0,no evidence,False,2,2
21320904.0,no evidence,False,0,0
21320932.0,no evidence,False,0,0
21320933.0,no evidence,False,0,0
21320934.0,no evidence,False,0,0
21320935.0,no evidence,False,0,0
21320937.0,no evidence,False,0,0
21320938.0,no evidence,False,0,0
21320939.0,no evidence,False,0,0
21320940.0,no evidence,False,3,3
21320942.0,no evidence,False,0,0
21320944.0,no evidence,False,0,0
21320945.0,no evidence,False,0,0
21320947.0,no evidence,False,3,4
21320948.0,no evidence,False,0,0
21320949.0,no evidence,False,0,0
21320950.0,no evidence,False,0,0
21320951.0,no evidence,False,0,0
21320952.0,no evidence,False,0,0
21320953.0,no evidence,False,0,2
21320954.0,no evidence,False,0,3
21320930.0,no evidence,False,0,0
21321064.0,no evidence,False,0,0
21320929.0,no evidence,False,0,0
21320927.0,no evidence,False,0,0
21320905.0,no evidence,False,0,0
21320906.0,no evidence,False,0,0
21320908.0,no evidence,False,0,0
21320909.0,no evidence,False,0,0
21320910.0,no evidence,False,0,0
21320911.0,no evidence,False,0,0
21320912.0,no evidence,False,0,0
21320913.0,no evidence,False,0,0
21320914.0,no evidence,False,0,0
21320915.0,no evidence,False,0,0
21320917.0,no evidence,False,0,0
21320918.0,no evidence,False,0,0
21320919.0,no evidence,False,0,0
21320920.0,no evidence,False,0,0
21320921.0,no evidence,False,0,0
21320923.0,no evidence,False,0,0
21320924.0,no evidence,False,0,0
21320925.0,no evidence,False,0,0
21320926.0,no evidence,False,0,0
21320928.0,no evidence,False,0,0
21321065.0,no evidence,False,0,0
21321066.0,no evidence,False,0,0
21321067.0,no evidence,False,0,0
21321225.0,no evidence,False,0,0
21321227.0,no evidence,False,0,0
21321228.0,no evidence,False,0,0
21321229.0,no evidence,False,0,0
21321230.0,no evidence,False,0,0
21321231.0,no evidence,False,0,0
21321232.0,no evidence,False,0,0
21321233.0,no evidence,False,0,0
21321224.0,no evidence,False,0,0
21321234.0,no evidence,False,0,0
21321239.0,no evidence,False,0,2
21321240.0,no evidence,False,0,0
21321241.0,no evidence,False,0,0
21321242.0,no evidence,False,0,0
21321243.0,no evidence,False,0,0
21321245.0,no evidence,False,0,0
21321246.0,no evidence,False,0,0
21321247.0,no evidence,False,0,0
21321238.0,no evidence,False,0,0
21321223.0,no evidence,False,0,0
21321222.0,no evidence,False,0,0
21321221.0,no evidence,False,0,0
21321194.0,no evidence,False,0,0
21321195.0,no evidence,False,0,0
21321197.0,no evidence,False,0,0
21321198.0,no evidence,False,0,2
21321199.0,no evidence,False,0,0
21321201.0,no evidence,False,0,0
21321202.0,no evidence,False,0,0
21321205.0,no evidence,False,0,2
21321207.0,no evidence,False,0,0
21321208.0,no evidence,False,0,0
21321209.0,no evidence,False,0,0
21321211.0,no evidence,False,0,0
21321212.0,no evidence,False,0,0
21321213.0,no evidence,False,0,0
21321214.0,no evidence,False,0,0
21321217.0,no evidence,False,0,0
21321218.0,no evidence,False,0,0
21321219.0,no evidence,False,0,2
21321220.0,no evidence,False,0,0
21321248.0,no evidence,False,0,2
21321249.0,no evidence,False,0,0
21321251.0,no evidence,False,0,0
21321252.0,no evidence,False,0,0
21321280.0,no evidence,False,0,0
21321281.0,no evidence,False,0,0
21321283.0,no evidence,False,0,0
21321284.0,no evidence,False,0,0
21321285.0,no evidence,False,0,0
21321288.0,no evidence,False,0,0
21321289.0,no evidence,False,0,0
21321290.0,no evidence,False,0,0
21321291.0,no evidence,False,0,0
21321292.0,no evidence,False,0,0
21321293.0,no evidence,False,0,0
21321294.0,no evidence,False,0,0
21321295.0,no evidence,False,0,0
21321296.0,no evidence,False,0,0
21321297.0,no evidence,False,0,0
21321298.0,no evidence,False,0,0
21321299.0,no evidence,False,0,0
21321300.0,no evidence,False,0,0
21321301.0,no evidence,False,0,0
21321279.0,no evidence,False,0,0
21321193.0,no evidence,False,0,0
21321278.0,no evidence,False,0,0
21321275.0,no evidence,False,0,0
21321254.0,no evidence,False,0,0
21321255.0,no evidence,False,0,0
21321256.0,no evidence,False,0,0
21321257.0,no evidence,False,0,0
21321259.0,no evidence,False,0,0
21321260.0,no evidence,False,0,0
21321261.0,no evidence,False,0,0
21321262.0,no evidence,False,0,0
21321263.0,no evidence,False,0,0
21321264.0,no evidence,False,0,0
21321265.0,no evidence,False,0,0
21321266.0,no evidence,False,0,0
21321267.0,no evidence,False,0,0
21321268.0,no evidence,False,0,2
21321269.0,no evidence,False,0,0
21321271.0,no evidence,False,0,2
21321272.0,no evidence,False,0,0
21321273.0,no evidence,False,0,0
21321274.0,no evidence,False,0,0
21321276.0,no evidence,False,0,0
21320841.0,no evidence,False,0,0
21321191.0,no evidence,False,0,0
21321189.0,no evidence,False,0,0
21321093.0,no evidence,False,0,0
21321094.0,no evidence,False,0,0
21321095.0,no evidence,False,0,0
21321096.0,no evidence,False,0,0
21321097.0,no evidence,False,0,0
21321098.0,no evidence,False,0,0
21321099.0,no evidence,False,0,0
21321100.0,no evidence,False,0,0
21321092.0,no evidence,False,0,0
21321101.0,no evidence,False,0,0
21321104.0,no evidence,False,0,0
21321105.0,no evidence,False,0,0
21321108.0,no evidence,False,0,0
21321109.0,no evidence,False,0,0
21321110.0,no evidence,False,0,0
21321111.0,no evidence,False,0,0
21321112.0,no evidence,False,0,0
21321113.0,no evidence,False,0,0
21321102.0,no evidence,False,0,0
21321091.0,no evidence,False,0,0
21321089.0,no evidence,False,0,0
21321088.0,no evidence,False,0,0
21321068.0,no evidence,False,0,0
21321069.0,no evidence,False,0,0
21321070.0,no evidence,False,0,0
21321071.0,no evidence,False,0,0
21321072.0,no evidence,False,0,0
21321073.0,no evidence,False,0,0
21321074.0,no evidence,False,0,0
21321075.0,no evidence,False,0,0
21321076.0,no evidence,False,0,0
21321077.0,no evidence,False,0,0
21321078.0,no evidence,False,0,0
21321079.0,no evidence,False,0,0
21321080.0,no evidence,False,0,2
21321081.0,no evidence,False,0,0
21321082.0,no evidence,False,0,0
21321083.0,no evidence,False,0,0
21321084.0,no evidence,False,0,0
21321085.0,no evidence,False,0,0
21321087.0,no evidence,False,0,0
21321114.0,no evidence,False,0,0
21321115.0,no evidence,False,0,0
21321116.0,no evidence,False,0,0
21321117.0,no evidence,False,0,0
21321167.0,no evidence,False,0,0
21321168.0,no evidence,False,0,0
21321169.0,no evidence,False,0,0
21321170.0,no evidence,False,0,0
21321171.0,no evidence,False,0,0
21321172.0,no evidence,False,0,0
21321173.0,no evidence,False,0,2
21321175.0,no evidence,False,0,0
21321176.0,no evidence,False,0,0
21321177.0,no evidence,False,0,0
21321178.0,no evidence,False,0,0
21321179.0,no evidence,False,0,0
21321181.0,no evidence,False,0,0
21321182.0,no evidence,False,0,0
21321183.0,no evidence,False,0,0
21321184.0,no evidence,False,0,0
21321185.0,no evidence,False,0,0
21321186.0,no evidence,False,0,0
21321187.0,no evidence,False,0,0
21321166.0,no evidence,False,0,0
21321190.0,no evidence,False,0,0
21321164.0,no evidence,False,0,0
21321161.0,no evidence,False,0,0
21321118.0,no evidence,False,0,0
21321119.0,no evidence,False,0,0
21321120.0,no evidence,False,0,0
21321123.0,no evidence,False,0,0
21321124.0,no evidence,False,0,0
21321128.0,no evidence,False,2,5
21321134.0,no evidence,False,0,0
21321135.0,no evidence,False,0,0
21321137.0,no evidence,False,0,0
21321139.0,no evidence,False,0,0
21321140.0,no evidence,False,0,0
21321141.0,no evidence,False,0,0
21321143.0,no evidence,False,0,0
21321144.0,no evidence,False,0,0
21321145.0,no evidence,False,0,0
21321148.0,no evidence,False,0,0
21321150.0,no evidence,False,0,0
21321151.0,no evidence,False,0,0
21321160.0,no evidence,False,0,2
21321163.0,no evidence,False,0,0
21321302.0,no evidence,False,0,0
21320839.0,no evidence,False,0,0
21320835.0,no evidence,False,0,0
21320540.0,no evidence,False,0,0
21320541.0,no evidence,False,0,0
21320543.0,no evidence,False,0,0
21320544.0,no evidence,False,0,0
21320547.0,no evidence,False,0,0
21320548.0,no evidence,False,0,0
21320549.0,no evidence,False,0,0
21320550.0,no evidence,False,0,0
21320538.0,no evidence,False,0,0
21320551.0,no evidence,False,0,0
21320553.0,no evidence,False,0,0
21320554.0,no evidence,False,0,0
21320555.0,no evidence,False,0,0
21320556.0,no evidence,False,0,0
21320557.0,no evidence,False,0,0
21320558.0,no evidence,False,0,0
21320559.0,no evidence,False,0,0
21320561.0,no evidence,False,0,0
21320552.0,no evidence,False,0,0
21320537.0,no evidence,False,0,0
21320536.0,no evidence,False,0,0
21320535.0,no evidence,False,0,0
21320505.0,no evidence,False,0,0
21320506.0,no evidence,False,0,0
21320508.0,no evidence,False,0,0
21320509.0,no evidence,False,0,0
21320510.0,no evidence,False,0,0
21320512.0,no evidence,False,0,0
21320513.0,no evidence,False,0,0
21320514.0,no evidence,False,0,0
21320515.0,no evidence,False,0,0
21320516.0,no evidence,False,0,0
21320519.0,no evidence,False,0,0
21320520.0,no evidence,False,0,0
21320521.0,no evidence,False,0,0
21320523.0,no evidence,False,0,0
21320524.0,no evidence,False,0,0
21320525.0,no evidence,False,0,0
21320527.0,no evidence,False,5,3
21320530.0,no evidence,False,0,0
21320534.0,no evidence,False,0,0
21320562.0,no evidence,False,0,0
21320504.0,no evidence,False,0,0
21320563.0,no evidence,False,0,0
21320565.0,no evidence,False,0,0
21320591.0,no evidence,False,0,0
21320592.0,no evidence,False,0,0
21320593.0,no evidence,False,0,0
21320596.0,no evidence,False,0,0
21320597.0,no evidence,False,0,0
21320598.0,no evidence,False,0,0
21320599.0,no evidence,False,0,0
21320600.0,no evidence,False,0,0
21320590.0,no evidence,False,0,0
21320601.0,no evidence,False,0,2
21320604.0,no evidence,False,0,0
21320605.0,no evidence,False,0,0
21320606.0,no evidence,False,0,0
21320607.0,no evidence,False,0,0
21320608.0,no evidence,False,0,0
21320609.0,no evidence,False,0,0
21320610.0,no evidence,False,0,0
21320612.0,no evidence,False,0,0
21320603.0,no evidence,False,0,0
21320589.0,no evidence,False,0,0
21320588.0,no evidence,False,0,0
21320587.0,no evidence,False,0,0
21320566.0,no evidence,False,0,0
21320567.0,no evidence,False,0,0
21320568.0,no evidence,False,2,2
21320569.0,no evidence,False,0,0
21320570.0,no evidence,False,0,0
21320571.0,no evidence,False,0,0
21320572.0,no evidence,False,0,0
21320573.0,no evidence,False,0,0
21320574.0,no evidence,False,0,0
21320576.0,no evidence,False,0,0
21320577.0,no evidence,False,0,0
21320578.0,no evidence,False,0,0
21320579.0,no evidence,False,0,0
21320580.0,no evidence,False,0,0
21320581.0,no evidence,False,0,0
21320582.0,no evidence,False,0,0
21320583.0,no evidence,False,0,2
21320584.0,no evidence,False,0,0
21320585.0,no evidence,False,0,0
21320564.0,no evidence,False,0,0
21320503.0,no evidence,False,0,0
21320502.0,no evidence,False,0,0
21320501.0,no evidence,False,0,0
21320429.0,no evidence,False,0,0
21320430.0,no evidence,False,0,0
21320431.0,no evidence,False,0,0
21320433.0,no evidence,False,0,0
21320434.0,no evidence,False,0,0
21320435.0,no evidence,False,0,0
21320436.0,no evidence,False,0,0
21320437.0,no evidence,False,0,0
21320427.0,no evidence,False,0,0
21320438.0,no evidence,False,0,0
21320440.0,no evidence,False,0,0
21320442.0,no evidence,False,0,0
21320443.0,no evidence,False,0,0
21320444.0,no evidence,False,0,0
21320445.0,no evidence,False,0,0
21320446.0,no evidence,False,0,0
21320447.0,no evidence,False,0,0
21320448.0,no evidence,False,0,0
21320439.0,no evidence,False,0,0
21320425.0,no evidence,False,0,0
21320423.0,no evidence,False,0,0
21320422.0,no evidence,False,0,0
21320399.0,no evidence,False,0,0
21320400.0,no evidence,False,0,0
21320401.0,no evidence,False,0,0
21320402.0,no evidence,False,0,0
21320403.0,no evidence,False,0,0
21320404.0,no evidence,False,0,0
21320408.0,no evidence,False,0,0
21320409.0,no evidence,False,0,0
21320410.0,no evidence,False,0,0
21320412.0,no evidence,False,0,0
21320413.0,no evidence,False,0,3
21320414.0,no evidence,False,0,0
21320415.0,no evidence,False,0,0
21320416.0,no evidence,False,0,0
21320417.0,no evidence,False,0,0
21320418.0,no evidence,False,0,0
21320419.0,no evidence,False,0,0
21320420.0,no evidence,False,0,0
21320421.0,no evidence,False,0,0
21320449.0,no evidence,False,0,0
21320450.0,no evidence,False,0,0
21320451.0,no evidence,False,0,0
21320452.0,no evidence,False,0,0
21320479.0,no evidence,False,0,0
21320480.0,no evidence,False,0,0
21320481.0,no evidence,False,0,0
21320482.0,no evidence,False,0,0
21320483.0,no evidence,False,0,0
21320484.0,no evidence,False,0,0
21320486.0,no evidence,False,0,0
21320487.0,no evidence,False,0,0
21320488.0,no evidence,False,0,0
21320489.0,no evidence,False,0,0
21320490.0,no evidence,False,4,3
21320491.0,no evidence,False,0,0
21320492.0,no evidence,False,0,0
21320493.0,no evidence,False,0,0
21320495.0,no evidence,False,0,0
21320496.0,no evidence,False,0,0
21320497.0,no evidence,False,0,0
21320499.0,no evidence,False,0,0
21320500.0,no evidence,False,0,0
21320478.0,no evidence,False,0,0
21320613.0,no evidence,False,0,0
21320477.0,no evidence,False,0,0
21320475.0,no evidence,False,0,0
21320455.0,no evidence,False,0,0
21320456.0,no evidence,False,0,0
21320457.0,no evidence,False,0,0
21320458.0,no evidence,False,3,10
21320459.0,no evidence,False,0,0
21320461.0,no evidence,False,0,0
21320462.0,no evidence,False,0,0
21320463.0,no evidence,False,0,0
21320464.0,no evidence,False,0,0
21320465.0,no evidence,False,0,0
21320466.0,no evidence,False,0,0
21320467.0,no evidence,False,0,0
21320468.0,no evidence,False,0,0
21320469.0,no evidence,False,0,0
21320470.0,no evidence,False,0,0
21320471.0,no evidence,False,0,0
21320472.0,no evidence,False,0,0
21320473.0,no evidence,False,0,0
21320474.0,no evidence,False,0,0
21320476.0,no evidence,False,0,0
21320615.0,no evidence,False,0,0
21320616.0,no evidence,False,0,0
21320617.0,no evidence,False,0,0
21320758.0,no evidence,False,0,3
21320760.0,no evidence,False,0,0
21320761.0,no evidence,False,0,0
21320762.0,no evidence,False,0,0
21320763.0,no evidence,False,0,0
21320764.0,no evidence,False,0,0
21320765.0,no evidence,False,0,0
21320766.0,no evidence,False,0,0
21320757.0,no evidence,False,0,0
21320767.0,no evidence,False,0,0
21320769.0,no evidence,False,0,0
21320770.0,no evidence,False,0,0
21320771.0,no evidence,False,0,0
21320772.0,no evidence,False,0,0
21320773.0,no evidence,False,0,0
21320774.0,no evidence,False,0,0
21320775.0,no evidence,False,0,0
21320777.0,no evidence,False,0,0
21320768.0,no evidence,False,0,0
21320756.0,no evidence,False,0,0
21320755.0,no evidence,False,0,0
21320754.0,no evidence,False,0,0
21320733.0,no evidence,False,0,0
21320734.0,no evidence,False,0,0
21320737.0,no evidence,False,0,0
21320738.0,no evidence,False,0,0
21320739.0,no evidence,False,0,0
21320740.0,no evidence,False,0,0
21320741.0,no evidence,False,0,0
21320742.0,no evidence,False,0,0
21320743.0,no evidence,False,0,0
21320744.0,no evidence,False,0,0
21320745.0,no evidence,False,0,0
21320746.0,no evidence,False,0,0
21320747.0,no evidence,False,0,0
21320748.0,no evidence,False,0,0
21320749.0,no evidence,False,0,0
21320750.0,no evidence,False,0,0
21320751.0,no evidence,False,0,0
21320752.0,no evidence,False,0,0
21320753.0,no evidence,False,0,0
21320779.0,no evidence,False,0,0
21320780.0,no evidence,False,0,0
21320782.0,no evidence,False,0,0
21320783.0,no evidence,False,0,0
21320812.0,no evidence,False,0,10
21320814.0,no evidence,False,0,0
21320815.0,no evidence,False,0,0
21320816.0,no evidence,False,0,0
21320818.0,no evidence,False,0,0
21320819.0,no evidence,False,0,0
21320821.0,no evidence,False,0,0
21320822.0,no evidence,False,0,0
21320823.0,no evidence,False,0,0
21320824.0,no evidence,False,0,0
21320825.0,no evidence,False,0,0
21320826.0,no evidence,False,0,0
21320827.0,no evidence,False,0,0
21320828.0,no evidence,False,0,0
21320829.0,no evidence,False,0,0
21320830.0,no evidence,False,0,0
21320831.0,no evidence,False,0,0
21320833.0,no evidence,False,0,0
21320834.0,no evidence,False,0,0
21320811.0,no evidence,False,0,0
21320732.0,no evidence,False,0,0
21320810.0,no evidence,False,0,0
21320808.0,no evidence,False,0,0
21320785.0,no evidence,False,0,0
21320786.0,no evidence,False,0,0
21320787.0,no evidence,False,0,0
21320788.0,no evidence,False,0,0
21320789.0,no evidence,False,0,0
21320791.0,no evidence,False,0,3
21320792.0,no evidence,False,0,0
21320793.0,no evidence,False,0,0
21320794.0,no evidence,False,0,0
21320795.0,no evidence,False,0,0
21320797.0,no evidence,False,0,0
21320798.0,no evidence,False,0,0
21320800.0,no evidence,False,0,0
21320801.0,no evidence,False,0,0
21320802.0,no evidence,False,0,0
21320804.0,no evidence,False,0,0
21320805.0,no evidence,False,0,0
21320806.0,no evidence,False,0,0
21320807.0,no evidence,False,0,0
21320809.0,no evidence,False,0,0
21320837.0,no evidence,False,0,0
21320731.0,no evidence,False,0,0
21320728.0,no evidence,False,0,0
21320645.0,no evidence,False,0,0
21320646.0,no evidence,False,0,0
21320647.0,no evidence,False,0,0
21320648.0,no evidence,False,0,0
21320650.0,no evidence,False,0,0
21320651.0,no evidence,False,0,0
21320652.0,no evidence,False,0,0
21320653.0,no evidence,False,0,0
21320644.0,no evidence,False,0,0
21320656.0,no evidence,False,0,0
21320658.0,no evidence,False,0,0
21320660.0,no evidence,False,0,0
21320662.0,no evidence,False,0,0
21320663.0,no evidence,False,0,0
21320664.0,no evidence,False,0,0
21320665.0,no evidence,False,0,0
21320666.0,no evidence,False,0,0
21320667.0,no evidence,False,0,0
21320657.0,no evidence,False,0,0
21320643.0,no evidence,False,0,0
21320642.0,no evidence,False,0,0
21320641.0,no evidence,False,0,0
21320618.0,no evidence,False,0,0
21320619.0,no evidence,False,0,0
21320620.0,no evidence,False,0,0
21320621.0,no evidence,False,0,0
21320623.0,no evidence,False,0,0
21320624.0,no evidence,False,0,0
21320625.0,no evidence,False,2,2
21320626.0,no evidence,False,0,0
21320627.0,no evidence,False,0,0
21320628.0,no evidence,False,0,0
21320630.0,no evidence,False,0,0
21320632.0,no evidence,False,0,0
21320633.0,no evidence,False,0,0
21320634.0,no evidence,False,0,0
21320635.0,no evidence,False,0,0
21320636.0,no evidence,False,0,0
21320638.0,no evidence,False,0,0
21320639.0,no evidence,False,0,0
21320640.0,no evidence,False,0,0
21320668.0,no evidence,False,0,0
21320670.0,no evidence,False,0,0
21320671.0,no evidence,False,0,0
21320672.0,no evidence,False,0,0
21320699.0,no evidence,False,0,0
21320700.0,no evidence,False,0,0
21320701.0,no evidence,False,0,0
21320703.0,no evidence,False,0,0
21320705.0,no evidence,False,0,0
21320706.0,no evidence,False,0,0
21320707.0,no evidence,False,0,0
21320708.0,no evidence,False,0,0
21320709.0,no evidence,False,0,0
21320711.0,no evidence,False,0,0
21320712.0,no evidence,False,0,0
21320713.0,no evidence,False,0,0
21320715.0,no evidence,False,0,0
21320716.0,no evidence,False,0,0
21320717.0,no evidence,False,0,0
21320719.0,no evidence,False,0,0
21320720.0,no evidence,False,0,0
21320722.0,no evidence,False,0,0
21320724.0,no evidence,False,0,0
21320698.0,no evidence,False,0,0
21320730.0,no evidence,False,0,0
21320696.0,no evidence,False,0,0
21320694.0,no evidence,False,0,0
21320673.0,no evidence,False,0,0
21320674.0,no evidence,False,0,0
21320675.0,no evidence,False,0,0
21320677.0,no evidence,False,0,0
21320678.0,no evidence,False,0,0
21320679.0,no evidence,False,0,0
21320680.0,no evidence,False,0,0
21320681.0,no evidence,False,0,0
21320682.0,no evidence,False,0,0
21320683.0,no evidence,False,0,0
21320684.0,no evidence,False,0,0
21320685.0,no evidence,False,0,0
21320686.0,no evidence,False,0,0
21320687.0,no evidence,False,0,0
21320689.0,no evidence,False,0,0
21320690.0,no evidence,False,0,0
21320691.0,no evidence,False,0,0
21320692.0,no evidence,False,0,0
21320693.0,no evidence,False,0,0
21320695.0,no evidence,False,0,0
21322144.0,no evidence,False,0,0
21321303.0,no evidence,False,0,0
21321305.0,no evidence,False,0,0
21321866.0,no evidence,False,0,0
21321867.0,no evidence,False,0,0
21321868.0,no evidence,False,0,0
21321869.0,no evidence,False,0,0
21321870.0,no evidence,False,0,0
21321871.0,no evidence,False,0,0
21321872.0,no evidence,False,0,0
21321873.0,no evidence,False,0,0
